ID Number,City Name,State,Depth,Excecution Time,Cost,Nodes Expanded
2537490,Lynn city,Massachusetts,3,0.0009975433349609375,62.3452503810486,77
2537595,Lynnfield CDP,Massachusetts,3,0.000997304916381836,61.0618621589622,84
2537735,Madaket CDP,Massachusetts,2,0.000997304916381836,47.1494468777462,36
2537875,Malden city,Massachusetts,3,0.000997304916381836,58.20940308537422,66
2538230,Mansfield Center CDP,Massachusetts,2,0.0,33.677264808667324,8
2538435,Marblehead CDP,Massachusetts,3,0.0009975433349609375,61.9867721342449,76
2538575,Marion Center CDP,Massachusetts,1,0.0,9.66969417135902,3
2538715,Marlborough city,Massachusetts,3,0.0011284351348876953,58.86920478969962,65
2538820,Marshfield CDP,Massachusetts,2,0.0,36.395389879884306,11
2538960,Marshfield Hills CDP,Massachusetts,2,0.0,37.2965271225136,14
2539152,Mashpee Neck CDP,Massachusetts,1,0.0,24.499982479262,3
2539485,Mattapoisett Center CDP,Massachusetts,1,0.0,6.75432170235327,3
2539660,Maynard CDP,Massachusetts,3,0.0019326210021972656,61.1658132419822,87
2539730,Medfield CDP,Massachusetts,2,0.0009975433349609375,40.8324827639109,28
2539835,Medford city,Massachusetts,3,0.0009970664978027344,58.10851651604003,66
2540115,Melrose city,Massachusetts,3,0.000997304916381836,61.5979904133066,77
2540710,Methuen Town city,Massachusetts,4,0.0019948482513427734,81.01576870863111,158
2540885,Middleborough Center CDP,Massachusetts,1,0.0,16.1055718218477,3
2541200,Milford CDP,Massachusetts,3,0.0,47.81850278960509,53
2541410,Millers Falls CDP,Massachusetts,5,0.003989219665527344,105.0633232421819,275
2541532,Millis-Clicquot CDP,Massachusetts,2,0.0,40.975681925607304,28
2541725,Milton CDP,Massachusetts,2,0.000997304916381836,41.9577170227598,28
2541960,Monomoscoy Island CDP,Massachusetts,1,0.0,23.4153146255783,3
2542180,Monson Center CDP,Massachusetts,4,0.0019948482513427734,76.90926167397392,151
2542670,Monument Beach CDP,Massachusetts,1,0.0,17.8846944830225,3
2543615,Nahant CDP,Massachusetts,3,0.000997304916381836,57.872934308906025,66
2543755,Nantucket CDP,Massachusetts,3,0.0009970664978027344,51.85292856775393,121
2544140,Needham CDP,Massachusetts,2,0.0009975433349609375,47.2695133029683,37
2545245,Newburyport city,Massachusetts,4,0.001994609832763672,84.9523974424659,176
2545500,New Seabury CDP,Massachusetts,1,0.0,24.4418078587085,3
2545560,Newton city,Massachusetts,3,0.0005655288696289062,51.727946905789196,53
2546225,North Adams city,Massachusetts,7,0.006488800048828125,141.5632588254938,491
2546295,North Amherst CDP,Massachusetts,5,0.0029921531677246094,98.91098160673513,255
2546330,Northampton city,Massachusetts,5,0.002991914749145508,101.6069147304706,272
2546785,Northborough CDP,Massachusetts,3,0.001995086669921875,62.369330207493704,87
2547100,North Brookfield CDP,Massachusetts,4,0.0009970664978027344,74.47056733336514,144
2547590,North Eastham CDP,Massachusetts,3,0.000997304916381836,50.05115074033319,54
2547730,North Falmouth CDP,Massachusetts,1,0.0,15.9153335564487,3
2547800,Northfield CDP,Massachusetts,5,0.004108905792236328,110.6725180643072,295
2548220,North Lakeville CDP,Massachusetts,1,0.0,13.7294988582227,3
2548710,North Pembroke CDP,Massachusetts,2,0.0,36.048354012877496,11
2548780,North Plymouth CDP,Massachusetts,2,0.0,25.52268856047699,4
2549165,North Scituate CDP,Massachusetts,2,0.0,39.5874077162296,22
2549200,North Seekonk CDP,Massachusetts,2,0.0009510517120361328,27.01854202957334,5
2549700,Northwest Harwich CDP,Massachusetts,2,0.0,45.472290389315205,33
2549710,North Westport CDP,Massachusetts,1,0.0,8.97995573840812,3
2550005,Norton Center CDP,Massachusetts,2,0.0,26.97246409494459,4
2550285,Norwood CDP,Massachusetts,2,0.000997304916381836,40.652364707349804,22
2550862,Ocean Bluff-Brant Rock CDP,Massachusetts,2,0.0,36.6624100391804,11
2550880,Ocean Grove CDP,Massachusetts,1,0.0,14.7525532663968,3
2551160,Onset CDP,Massachusetts,1,0.0,15.2059081632614,3
2551230,Orange CDP,Massachusetts,5,0.003989219665527344,99.19029625440959,248
2551405,Orleans CDP,Massachusetts,3,0.0,49.50982297334299,54
2551790,Oxford CDP,Massachusetts,3,0.000997304916381836,58.197033466684296,74
2552144,Palmer Town city,Massachusetts,4,0.0019948482513427734,79.5311446191778,172
2552490,Peabody city,Massachusetts,3,0.0019943714141845703,60.346865304320104,85
2552770,Pepperell CDP,Massachusetts,4,0.000997781753540039,81.50761450498513,163
2553085,Petersham CDP,Massachusetts,4,0.003990650177001953,87.8209013142861,205
2553680,Pinehurst CDP,Massachusetts,3,0.0009961128234863281,64.48609900639761,98
2553960,Pittsfield city,Massachusetts,6,0.0059850215911865234,132.43912769430702,425
2554275,Plymouth CDP,Massachusetts,1,0.0,24.9096570777806,3
2554450,Pocasset CDP,Massachusetts,1,0.0,15.5291247166005,3
2555070,Popponesset CDP,Massachusetts,2,0.0009980201721191406,26.44920999267719,4
2555090,Popponesset Island CDP,Massachusetts,2,0.0,26.39411894043699,4
2555535,Provincetown CDP,Massachusetts,2,0.0,48.008742157311104,42
2555745,Quincy city,Massachusetts,2,0.001035451889038086,42.3048034305194,31
2555990,Randolph CDP,Massachusetts,2,0.0,36.3402187529399,16
2556095,Raynham Center CDP,Massachusetts,1,0.0,19.4120348228791,3
2556165,Reading CDP,Massachusetts,3,0.0019953250885009766,61.278633856650096,84
2556585,Revere city,Massachusetts,3,0.0009915828704833984,57.58484526324102,66
2557845,Rockport CDP,Massachusetts,3,0.0020461082458496094,72.0604427463564,124
2558370,Rowley CDP,Massachusetts,4,0.0019512176513671875,78.78291905732343,164
2558615,Russell CDP,Massachusetts,5,0.0039904117584228516,106.5280164467439,293
2558790,Rutland CDP,Massachusetts,4,0.002040863037109375,75.7837789187266,138
2558965,Sagamore CDP,Massachusetts,1,0.0,22.5508488582221,3
2559105,Salem city,Massachusetts,3,0.0019338130950927734,58.107749273818996,81
2559210,Salisbury CDP,Massachusetts,4,0.0019905567169189453,85.690402867448,177
2559700,Sandwich CDP,Massachusetts,1,0.0,23.6348351126221,3
2560050,Saugus CDP,Massachusetts,3,0.000997304916381836,62.073643200535,77
2560295,Scituate CDP,Massachusetts,2,0.0,38.2307691031883,16
2560505,Seabrook CDP,Massachusetts,1,0.0,23.3211459131953,3
2560627,Seconsett Island CDP,Massachusetts,1,0.0010004043579101562,22.9386741880521,3
2560820,Sharon CDP,Massachusetts,2,0.0,35.5730627979009,16
2561205,Shelburne Falls CDP,Massachusetts,6,0.005532979965209961,122.1567842778663,354
2561555,Shirley CDP,Massachusetts,4,0.0016200542449951172,74.12723826184859,138
2561940,Siasconset CDP,Massachusetts,3,0.0019373893737792969,58.2706603403737,121
2562300,Smith Mills CDP,Massachusetts,1,0.0,3.31915522548504,3
2562465,Somerset CDP,Massachusetts,1,0.0,12.8744940958056,3
2562535,Somerville city,Massachusetts,3,0.001041412353515625,57.687873167568824,65
2562675,South Amherst CDP,Massachusetts,5,0.0029883384704589844,96.73314248695004,253
2562780,South Ashburnham CDP,Massachusetts,4,0.002081155776977539,87.47099254036189,203
2563345,Southbridge Town city,Massachusetts,3,0.001979351043701172,62.9549574477964,89
2563620,South Deerfield CDP,Massachusetts,5,0.002968311309814453,102.64772193413751,272
2563655,South Dennis CDP,Massachusetts,2,0.0,41.3880238146032,24
2563690,South Duxbury CDP,Massachusetts,2,0.000997304916381836,31.95290145076492,10
2563840,Southfield CDP,Massachusetts,2,0.0,33.519258377404796,16
2564460,South Lancaster CDP,Massachusetts,3,0.0019512176513671875,70.9775634576139,134
2566035,South Yarmouth CDP,Massachusetts,2,0.0,39.8398561201438,18
2566070,Spencer CDP,Massachusetts,3,0.005086183547973633,72.759630911131,134
2567000,Springfield city,Massachusetts,4,0.0039789676666259766,89.9348774297338,239
2567700,Stoneham CDP,Massachusetts,3,0.0009970664978027344,57.67420593312529,81
2568120,Sturbridge CDP,Massachusetts,3,0.0009975433349609375,65.0447439504189,130
2568680,Swampscott CDP,Massachusetts,3,0.0019261837005615234,61.1636128282028,76
2569170,Taunton city,Massachusetts,1,0.0,18.5772302913462,3
2569205,Teaticket CDP,Massachusetts,1,0.0,19.351561028741,3
2569585,The Pinehills CDP,Massachusetts,1,0.0,23.4304129133637,3
2570115,Topsfield CDP,Massachusetts,3,0.001987457275390625,68.0378312035317,122
2570325,Townsend CDP,Massachusetts,4,0.002053499221801758,82.85540967515892,163
2570815,Turners Falls CDP,Massachusetts,5,0.00392913818359375,110.6578268874986,294
2571445,Upton CDP,Massachusetts,3,0.001123189926147461,51.92879970306694,58
2571970,Vineyard Haven CDP,Massachusetts,1,0.0,22.2348069508319,3
2572250,Wakefield CDP,Massachusetts,3,0.0009565353393554688,58.7149090490508,82
2572460,Walpole CDP,Massachusetts,2,0.0,38.1618585592011,16
2572600,Waltham city,Massachusetts,3,0.0010023117065429688,56.35465845218132,65
2572845,Ware CDP,Massachusetts,4,0.001993417739868164,79.0609472971811,172
2573020,Wareham Center CDP,Massachusetts,1,0.0,12.7232029752144,3
2573055,Warren CDP,Massachusetts,4,0.001951456069946289,76.1536864621034,171
2573440,Watertown Town city,Massachusetts,3,0.0020401477813720703,57.773356555036926,64
2573930,Webster CDP,Massachusetts,3,0.0009958744049072266,55.2817170468434,74
2574210,Wellesley CDP,Massachusetts,3,0.0009980201721191406,50.39055069361619,53
2575050,Westborough CDP,Massachusetts,3,0.001007080078125,57.45885826542272,65
2575365,West Brookfield CDP,Massachusetts,4,0.0019979476928710938,75.73260602528333,145
2575505,West Chatham CDP,Massachusetts,2,0.0010347366333007812,49.4857902479757,47
2575680,West Concord CDP,Massachusetts,3,0.0009942054748535156,61.6575399730568,87
2575820,West Dennis CDP,Massachusetts,2,0.0009891986846923828,39.9472446417304,19
2575960,West Falmouth CDP,Massachusetts,1,0.0,15.9641497277321,3
2576030,Westfield city,Massachusetts,5,0.002997875213623047,100.65076502645161,259
2577890,West Springfield Town city,Massachusetts,5,0.003002166748046875,97.26434069179784,257
2578410,West Wareham CDP,Massachusetts,1,0.0,12.9387367693389,3
2578795,West Yarmouth CDP,Massachusetts,2,0.000997304916381836,37.7573456643678,18
2578850,Weweantic CDP,Massachusetts,1,0.0,11.8428774526304,3
2578972,Weymouth Town city,Massachusetts,2,0.0,37.6841808735343,16
2579390,White Island Shores CDP,Massachusetts,1,0.0,17.9350290506846,3
2579495,Whitinsville CDP,Massachusetts,3,0.000997304916381836,50.89467017329014,56
2579705,Wilbraham CDP,Massachusetts,4,0.001997709274291992,84.26950828452641,204
2579950,Williamstown CDP,Massachusetts,7,0.007032632827758789,146.2462777093628,491
2580195,Wilmington CDP,Massachusetts,3,0.00199127197265625,64.6662481143926,106
2580370,Winchendon CDP,Massachusetts,4,0.0029473304748535156,95.36882813526739,242
2580545,Winchester CDP,Massachusetts,3,0.0010426044464111328,62.7258953950093,77
2581005,Winthrop Town city,Massachusetts,3,0.0009968280792236328,54.56516586844123,66
2581035,Woburn city,Massachusetts,3,0.0009064674377441406,58.6676002027467,82
2581245,Woods Hole CDP,Massachusetts,1,0.0,16.7690543651914,3
2582000,Worcester city,Massachusetts,3,0.0010404586791992188,63.1339798529676,90
2582595,Yarmouth Port CDP,Massachusetts,2,0.0,38.3256886723611,18
3300980,Alton CDP,New Hampshire,6,0.004988193511962891,132.80643305869552,420
3301220,Amherst CDP,New Hampshire,4,0.0031023025512695312,91.5721665557644,210
3301620,Antrim CDP,New Hampshire,5,0.003920078277587891,110.74906313039759,300
3301940,Ashland CDP,New Hampshire,7,0.00715947151184082,148.28900742730278,549
3303620,Bartlett CDP,New Hampshire,8,0.009984254837036133,174.9045024324937,675
3304660,Belmont CDP,New Hampshire,6,0.003943681716918945,128.54793967338247,418
3304820,Bennington CDP,New Hampshire,5,0.003892183303833008,107.67971450156749,300
3305140,Berlin city,New Hampshire,10,0.030159711837768555,204.03188840195824,1331
3305380,Bethlehem CDP,New Hampshire,9,0.024103879928588867,199.5588658234534,1076
3306020,Blodgett Landing CDP,New Hampshire,6,0.005614280700683594,134.08862871326528,434
3306900,Bradford CDP,New Hampshire,6,0.005002260208129883,128.23883631344313,390
3307620,Bristol CDP,New Hampshire,7,0.0059642791748046875,149.60105959944133,501
3308900,Canaan CDP,New Hampshire,7,0.0069811344146728516,154.24449397948672,564
3310820,Center Ossipee CDP,New Hampshire,7,0.00597691535949707,151.93206456897082,509
3310900,Center Sandwich CDP,New Hampshire,7,0.009975910186767578,156.12752827779087,641
3311300,Charlestown CDP,New Hampshire,6,0.006979465484619141,138.91933352733358,489
3312900,Claremont city,New Hampshire,7,0.005982875823974609,148.33016910583203,503
3313700,Colebrook CDP,New Hampshire,11,0.036000728607177734,238.1437452446932,1621
3314200,Concord city,New Hampshire,5,0.004987239837646484,113.8887564751835,343
3314340,Contoocook CDP,New Hampshire,5,0.0039424896240234375,117.5280473113842,343
3314580,Conway CDP,New Hampshire,8,0.012009143829345703,172.15338797138162,674
3317860,Derry CDP,New Hampshire,4,0.0029506683349609375,88.0416504886473,209
3318820,Dover city,New Hampshire,5,0.003989219665527344,110.0284112403945,277
3319620,Durham CDP,New Hampshire,5,0.004013538360595703,107.6340770850259,276
3321780,East Merrimack CDP,New Hampshire,4,0.0030088424682617188,90.8878879368084,210
3324260,Enfield CDP,New Hampshire,7,0.0069811344146728516,153.93716108411,565
3324580,Epping CDP,New Hampshire,5,0.002951383590698242,104.02748174237603,263
3325300,Exeter CDP,New Hampshire,4,0.0030815601348876953,91.37102008395249,231
3325940,Farmington CDP,New Hampshire,6,0.0039882659912109375,127.12952639739453,392
3327380,Franklin city,New Hampshire,6,0.0059735774993896484,131.9146782381372,430
3329780,Goffstown CDP,New Hampshire,5,0.0029914379119873047,106.25913141097402,265
3330180,Gorham CDP,New Hampshire,9,0.024109363555908203,196.3181138235879,1075
3331860,Greenville CDP,New Hampshire,4,0.001977682113647461,91.0343694223684,210
3332260,Groveton CDP,New Hampshire,10,0.030957937240600586,218.5251858914618,1331
3332980,Hampton CDP,New Hampshire,4,0.003042459487915039,90.0840451751867,231
3333140,Hampton Beach CDP,New Hampshire,4,0.0029888153076171875,87.14145874839201,199
3333620,Hancock CDP,New Hampshire,5,0.002749919891357422,107.67416126033312,268
3333780,Hanover CDP,New Hampshire,7,0.007978200912475586,159.58143025374798,567
3335460,Henniker CDP,New Hampshire,5,0.003991842269897461,115.6471206835592,303
3336020,Hillsborough CDP,New Hampshire,5,0.003943681716918945,113.09723646564139,300
3336580,Hinsdale CDP,New Hampshire,5,0.003021717071533203,113.7395102033738,298
3337220,Hooksett CDP,New Hampshire,5,0.003961324691772461,104.75651479025379,288
3337860,Hudson CDP,New Hampshire,4,0.0020368099212646484,81.76985478707829,192
3338420,Jaffrey CDP,New Hampshire,5,0.003007173538208008,99.23617274538019,247
3339300,Keene city,New Hampshire,5,0.004971504211425781,118.46165285622229,350
3340180,Laconia city,New Hampshire,6,0.005983114242553711,137.9908922705207,483
3340340,Lancaster CDP,New Hampshire,10,0.0298769474029541,216.5436657802065,1331
3341300,Lebanon city,New Hampshire,7,0.008022546768188477,154.2361368624728,565
3341780,Lincoln CDP,New Hampshire,8,0.013917684555053711,173.1998264316539,759
3341940,Lisbon CDP,New Hampshire,9,0.02697300910949707,187.8226578597022,1167
3342500,Littleton CDP,New Hampshire,9,0.027918100357055664,192.3202012854059,1167
3343140,Londonderry CDP,New Hampshire,4,0.002954244613647461,87.69246649915502,207
3343300,Loudon CDP,New Hampshire,5,0.004028797149658203,116.3940399708896,343
3345140,Manchester city,New Hampshire,4,0.0029528141021728516,95.7726699073543,238
3345380,Marlborough CDP,New Hampshire,5,0.004987001419067383,111.34477141972059,292
3346980,Melvin Village CDP,New Hampshire,7,0.007018327713012695,150.28379700037522,509
3347060,Meredith CDP,New Hampshire,7,0.006986379623413086,143.61038633743078,549
3347940,Milford CDP,New Hampshire,4,0.0039861202239990234,90.62228643842519,210
3348580,Milton CDP,New Hampshire,6,0.003991127014160156,126.56699929919642,392
3348740,Milton Mills CDP,New Hampshire,6,0.005983591079711914,132.5335406828264,401
3349600,Mountain Lakes CDP,New Hampshire,9,0.025936365127563477,186.31663827748667,1167
3350260,Nashua city,New Hampshire,4,0.0029904842376708984,82.3018233653371,192
3351300,Newfields CDP,New Hampshire,5,0.0029938220977783203,104.59792558000721,264
3351460,New Hampton CDP,New Hampshire,6,0.006981372833251953,140.76277988905449,484
3352020,New London CDP,New Hampshire,6,0.004987001419067383,134.2538013757451,435
3352260,Newmarket CDP,New Hampshire,5,0.0029916763305664062,103.54943737550333,269
3352500,Newport CDP,New Hampshire,6,0.0049397945404052734,135.46417238031069,435
3353860,North Conway CDP,New Hampshire,8,0.012015104293823242,172.56232310871292,675
3356420,North Walpole CDP,New Hampshire,6,0.004987239837646484,131.84429766530087,422
3357220,North Woodstock CDP,New Hampshire,8,0.01396322250366211,171.89038556168188,759
3360500,Peterborough CDP,New Hampshire,5,0.002991914749145508,104.06863719053652,262
3361220,Pinardville CDP,New Hampshire,5,0.0029976367950439453,105.64520623057781,264
3361860,Pittsfield CDP,New Hampshire,5,0.005023479461669922,118.2898825531787,343
3362260,Plainfield CDP,New Hampshire,7,0.008021354675292969,153.30066229027318,565
3362580,Plymouth CDP,New Hampshire,7,0.006978273391723633,152.03896278308807,549
3362900,Portsmouth city,New Hampshire,5,0.0029523372650146484,102.88131985394583,269
3363940,Raymond CDP,New Hampshire,5,0.0030355453491210938,103.82657395254333,263
3365140,Rochester city,New Hampshire,5,0.005098104476928711,113.6391144476109,342
3367460,Sanbornville CDP,New Hampshire,6,0.004927635192871094,132.72946898079132,420
3368340,Seabrook Beach CDP,New Hampshire,4,0.002944469451904297,84.7888844115737,199
3369940,Somersworth city,New Hampshire,5,0.003036022186279297,110.92496508888281,291
3371220,South Hooksett CDP,New Hampshire,5,0.0039904117584228516,104.66051507792422,264
3374780,Suissevale CDP,New Hampshire,7,0.0060346126556396484,155.79445429267258,516
3375140,Suncook CDP,New Hampshire,5,0.00497889518737793,107.98451119239012,297
3377100,Tilton Northfield CDP,New Hampshire,6,0.005031585693359375,129.67141620631648,418
3377300,Troy CDP,New Hampshire,5,0.0029778480529785156,105.25344270150892,266
3377780,Union CDP,New Hampshire,6,0.00500178337097168,132.4372935283501,398
3378340,Walpole CDP,New Hampshire,6,0.00399327278137207,126.56192348437912,389
3378500,Warner CDP,New Hampshire,6,0.004987001419067383,127.61369200836953,388
3383620,West Stewartstown CDP,New Hampshire,12,0.04098701477050781,244.98101830622798,1874
3383700,West Swanzey CDP,New Hampshire,5,0.004038333892822266,111.3965139627763,298
3384340,Whitefield CDP,New Hampshire,9,0.13040995597839355,195.18958832573648,1167
3385140,Wilton CDP,New Hampshire,5,0.003002643585205078,95.0162111979321,244
3385460,Winchester CDP,New Hampshire,5,0.002971172332763672,112.3521559691871,292
3386340,Wolfeboro CDP,New Hampshire,6,0.0059680938720703125,136.9867588633834,482
3387140,Woodsville CDP,New Hampshire,9,0.027895689010620117,189.9655749794732,1167
4403520,Ashaway CDP,Rhode Island,2,0.0,47.898119243718,43
4408020,Bradford CDP,Rhode Island,2,0.0010426044464111328,46.024828352139295,34
4412340,Carolina CDP,Rhode Island,2,0.0,40.226427644011,32
4414140,Central Falls city,Rhode Island,2,0.0,29.85079695826532,8
4414860,Chepachet CDP,Rhode Island,2,0.0009961128234863281,41.108501996250396,44
4415940,Clayville CDP,Rhode Island,2,0.0009970664978027344,41.0345929433144,44
4419180,Cranston city,Rhode Island,2,0.0,29.377958513278323,8
4420260,Cumberland Hill CDP,Rhode Island,2,0.0,35.1815517373221,13
4422960,East Providence city,Rhode Island,1,0.0,23.6181648527782,3
4427640,Foster Center CDP,Rhode Island,2,0.00098419189453125,42.9339312812303,44
4431240,Greene CDP,Rhode Island,2,0.0,45.548294293458994,34
4431600,Greenville CDP,Rhode Island,2,0.0010104179382324219,35.1321472799989,13
4433040,Harmony CDP,Rhode Island,2,0.0,38.4808531630563,17
4433400,Harrisville CDP,Rhode Island,2,0.0009992122650146484,43.7644733520222,44
4434660,Hope Valley CDP,Rhode Island,2,0.0,43.0181423599578,32
4438980,Kingston CDP,Rhode Island,2,0.0,34.4445083220738,15
4445010,Melville CDP,Rhode Island,1,0.0,21.0534636420194,3
4446000,Misquamicut CDP,Rhode Island,3,0.0009968280792236328,54.5118156988958,78
4448700,Narragansett Pier CDP,Rhode Island,2,0.0,34.4267353324312,15
4449960,Newport city,Rhode Island,1,0.0,23.5962584160512,3
4450140,Newport East CDP,Rhode Island,1,0.0,20.6410671648469,3
4454460,Pascoag CDP,Rhode Island,2,0.0009982585906982422,44.3513272421778,44
4454640,Pawtucket city,Rhode Island,2,0.0,28.30000292591854,5
4459000,Providence city,Rhode Island,2,0.0,28.15041998689664,5
4460260,Quonochontaug CDP,Rhode Island,2,0.0010073184967041016,45.157592860791,32
4470700,Tiverton CDP,Rhode Island,1,0.0,13.5589140236185,3
4472500,Valley Falls CDP,Rhode Island,2,0.0,31.46371439038382,8
4473130,Wakefield-Peacedale CDP,Rhode Island,2,0.0,34.7748374404618,15
4474300,Warwick city,Rhode Island,2,0.0009927749633789062,25.37422390798154,5
4475200,Watch Hill CDP,Rhode Island,3,0.0009930133819580078,55.2913486609676,78
4475920,Weekapaug CDP,Rhode Island,2,0.0,48.349439383888196,43
4476820,Westerly CDP,Rhode Island,3,0.0009920597076416016,52.4954836000339,78
4480780,Woonsocket city,Rhode Island,2,0.001001596450805664,38.822140003785,17
4480960,Wyoming CDP,Rhode Island,2,0.0,41.4820078510817,32
5000400,Albany village,Vermont,11,0.03490877151489258,245.5375401831579,1608
5000625,Alburg village,Vermont,12,0.041931867599487305,275.47163861206093,1973
5001375,Arlington CDP,Vermont,7,0.0079345703125,155.14947931732658,562
5001750,Ascutney CDP,Vermont,7,0.006029844284057617,149.30047904248383,503
5002800,Barnet CDP,Vermont,9,0.02797865867614746,196.81562432251837,1167
5003175,Barre city,Vermont,9,0.02885127067565918,202.2864435094469,1202
5003475,Barton village,Vermont,11,0.03505373001098633,247.86933828987168,1608
5004150,Beecher Falls CDP,Vermont,12,0.03962898254394531,246.07088024675303,1874
5004225,Bellows Falls village,Vermont,6,0.005967378616333008,131.52007977413408,422
5004750,Bennington CDP,Vermont,7,0.005990028381347656,146.3188273298772,510
5005125,Benson CDP,Vermont,9,0.023929834365844727,193.15830553511563,1064
5005725,Bethel CDP,Vermont,8,0.014960050582885742,177.8626441777646,784
5007225,Bradford CDP,Vermont,8,0.013962268829345703,178.714879231866,783
5007675,Brandon CDP,Vermont,9,0.024935007095336914,193.70864295646913,1064
5007975,Brattleboro CDP,Vermont,6,0.0039865970611572266,124.20648880295968,353
5008950,Bristol CDP,Vermont,9,0.02688431739807129,206.1027538172291,1205
5010675,Burlington city,Vermont,11,0.03696942329406738,240.96149087005762,1612
5011050,Cabot village,Vermont,10,0.030913829803466797,222.964211250849,1320
5011425,Cambridge village,Vermont,11,0.03590679168701172,241.9610687560812,1605
5011725,Canaan CDP,Vermont,12,0.041820526123046875,246.033143053932,1874
5011875,Castleton CDP,Vermont,9,0.024935007095336914,183.87082091117014,1064
5012175,Cavendish CDP,Vermont,7,0.006981849670410156,149.77874524015013,503
5013600,Chester CDP,Vermont,7,0.005983591079711914,146.26109882190252,502
5015175,Concord CDP,Vermont,10,0.03291726112365723,214.1389073842011,1332
5016075,Coventry CDP,Vermont,11,0.03889632225036621,237.2127739751536,1677
5017050,Danville CDP,Vermont,10,0.03311514854431152,226.6165046034576,1321
5017425,Derby Center village,Vermont,11,0.041280269622802734,239.11724632543527,1677
5017500,Derby Line village,Vermont,12,0.040358781814575195,265.1160029222013,1863
5017650,Dorset CDP,Vermont,8,0.011017084121704102,175.62434798926483,668
5019075,East Barre CDP,Vermont,9,0.022939682006835938,202.12000870090571,1069
5019600,East Burke CDP,Vermont,10,0.031914472579956055,224.2588381235089,1332
5021700,East Middlebury CDP,Vermont,9,0.028881549835205078,202.98086479364147,1204
5021850,East Montpelier CDP,Vermont,10,0.033052921295166016,210.8458863208289,1320
5024025,Enosburg Falls village,Vermont,11,0.0388944149017334,250.6233822153795,1701
5024400,Essex Junction village,Vermont,10,0.03291177749633789,230.5546527263046,1437
5025450,Fair Haven CDP,Vermont,9,0.02393627166748047,186.84520314486895,1064
5025600,Fairlee CDP,Vermont,8,0.013962268829345703,172.47783748747642,783
5028000,Glover CDP,Vermont,11,0.03612232208251953,244.5118061252384,1608
5029425,Graniteville CDP,Vermont,9,0.12303376197814941,201.7915680797524,1069
5030100,Greensboro CDP,Vermont,10,0.03282928466796875,220.48031646601478,1402
5030325,Greensboro Bend CDP,Vermont,10,0.03390932083129883,218.06071466386598,1402
5030475,Groton CDP,Vermont,9,0.028922557830810547,195.11402190402472,1201
5031750,Hardwick CDP,Vermont,10,0.03390979766845703,226.7296346695714,1321
5032350,Hartland CDP,Vermont,7,0.006981849670410156,155.5954513245169,565
5033550,Hinesburg CDP,Vermont,10,0.035912513732910156,217.89339473171486,1433
5034975,Hyde Park village,Vermont,10,0.03689312934875488,227.2085018374918,1432
5035500,Irasburg CDP,Vermont,11,0.041988372802734375,248.0335802879769,1611
5035725,Island Pond CDP,Vermont,11,0.04091286659240723,241.3801551327782,1621
5036025,Jacksonville village,Vermont,6,0.004991769790649414,127.1147634424674,394
5036475,Jeffersonville village,Vermont,11,0.038907527923583984,240.5403627473728,1605
5036625,Jericho village,Vermont,10,0.03789806365966797,224.20164740942818,1433
5037000,Johnson village,Vermont,11,0.04088902473449707,236.82045822736268,1605
5040450,Lowell CDP,Vermont,11,0.03794121742248535,247.4913630486726,1611
5041200,Ludlow village,Vermont,7,0.006939888000488281,152.82272100413252,505
5041950,Lyndonville village,Vermont,10,0.032953500747680664,223.0115193196174,1332
5042700,Manchester village,Vermont,7,0.007941961288452148,158.45522209347558,556
5042925,Manchester Center CDP,Vermont,7,0.008973836898803711,158.1686175214758,556
5043525,Marshfield village,Vermont,10,0.03441929817199707,218.9532960645118,1320
5044275,Middlebury CDP,Vermont,9,0.03091740608215332,206.1809290009511,1204
5045175,Milton CDP,Vermont,11,0.03999471664428711,250.19110200753852,1609
5046000,Montpelier city,Vermont,9,0.02892160415649414,205.40536438200738,1204
5046825,Morrisville village,Vermont,10,0.032912254333496094,224.1888294221919,1432
5048100,Newbury village,Vermont,9,0.02792525291442871,190.09273426475679,1167
5048325,Newfane village,Vermont,6,0.004986763000488281,134.5227122230169,422
5048850,Newport city,Vermont,11,0.03993344306945801,240.02320290539157,1677
5049000,Newport Center CDP,Vermont,12,0.04288458824157715,262.10546353864027,1863
5049075,North Bennington village,Vermont,7,0.006982088088989258,150.4232559516083,510
5050200,Northfield village,Vermont,9,0.02393507957458496,203.1638175370952,1069
5050500,North Hartland CDP,Vermont,7,0.007979154586791992,156.2684331948012,565
5051925,North Springfield CDP,Vermont,7,0.005984067916870117,150.1558164112472,502
5052075,North Troy village,Vermont,12,0.041884422302246094,266.857692227293,1863
5052375,North Westminster village,Vermont,6,0.004989147186279297,130.0319574747317,389
5052825,Norwich CDP,Vermont,8,0.011932373046875,171.28412822325484,665
5053125,Old Bennington village,Vermont,7,0.0070171356201171875,148.242949097373,510
5053575,Orleans village,Vermont,11,0.042847633361816406,249.74913275806068,1611
5054850,Perkinsville village,Vermont,7,0.00897526741027832,147.25364080483482,503
5055525,Pittsford CDP,Vermont,9,0.02692723274230957,186.06183855783863,1064
5055750,Plainfield CDP,Vermont,9,0.029919862747192383,203.1897722234843,1202
5056800,Poultney village,Vermont,8,0.01695394515991211,183.0671455845148,761
5057400,Proctorsville CDP,Vermont,7,0.007978677749633789,150.73825205340512,503
5057625,Putney CDP,Vermont,6,0.004986763000488281,125.39481602650301,389
